id	audio_path	text_source	text_en
888	9227320356491608442.wav	遊客來訪的花費頗高、需要體力、只能在 夏季 11 月到 2 月間進行，且範圍多限制在半島、島嶼和羅斯海。	Tourist visits are costly, demand physical fitness, can only take place in summer Nov-Feb, and are largely limited to the Peninsula, Islands and Ross Sea.
1493	6914962006251393689.wav	這更像是物質的 4 個狀態（以相同的順序排列）：固體、液體、氣體和等離子體，雖然他還推論它們會變成新的物質，來形成我們所看到的東西。	This was more like the four states of matter (in the same order): solid, liquid, gas, and plasma, though he also theorised that they change into new substances to form what we see.
1344	16585507324406580134.wav	獅子、獵豹和花豹有時會害怕人靠近，比較適合用雙筒望遠鏡來觀察。	Lions, cheetahs and leopards are sometimes shy and you will see them better with binoculars.
518	8469625100445378825.wav	黑猩猩手和腳的尺寸與長度相當，反映了牠們的手在握拳行走時承受重量的作用。	The chimpanzee's hand and foot are similar in size and length, reflecting the hand's use for bearing weight in knuckle walking.
1377	8432642517135218868.wav	電影中的兩首歌曲〈Audition (The Fools Who Dream)〉和〈 City of Stars〉提名最佳原創歌曲。獅門影視總共提名 26 個獎項，傲視其他電影工作室。	Two songs from the movie, Audition (The Fools Who Dream) and City of Stars, received nominations for best original song. Lionsgate studio received 26 nominations — more than any other studio.
1204	4590306833188361522.wav	巴比倫人為每位神建造一座主要的神廟，那些神廟被視為神的家。	The Babylonians built each of their gods a primary temple that was considered the home of the god.
150	12255925571471722858.wav	北岩銀行受 2007 年的次級房貸危機影響而請求協助。	Northern Rock had required support due to its exposure during the subprime mortgage crisis in 2007.
458	16695890680063058999.wav	變焦鏡頭的另一缺點是鏡頭的最大光圈（速度）通常較低。	Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.
112	9050011141740482244.wav	Stardust 專案經理湯姆．達克斯伯里 (Tom Duxbury) 表示：「它將飛越北加州的西海岸，照亮從加州到俄勒岡州中部，再經由內華達州及愛達荷州直到猶他州的天空。」	“It will move over the west coast of northern California and will light the sky from California through central Oregon and on through Nevada and Idaho and into Utah,” Tom Duxbury, Stardust's project manager said.
973	14574649258650718554.wav	然而，所有說法文的比利時人和瑞士人在學校都要學習標準法文，這樣如果你使用標準的法文記數系統他們才能了解。	Nevertheless, all French-speaking Belgians and Swiss would have learned standard French in school, so they would be able to understand you even if you used the standard French numbering system.
216	7401848176691426127.wav	國際奧委會今日於柏林舉行的執行委員會會議中，投票決定將納入比賽的運動種類。英式橄欖球，精確來說是七人制橄欖球，以及高爾夫球，勝過其他五項運動，被列為奧運項目。	The International Olympic Committee voted to include the sports at its executive board meeting in Berlin today. Rugby, specifically rugby union, and golf were selected over five other sports to be considered to participate in the Olympics.
585	14823930697000445821.wav	人類幾千年來一直在製造透鏡，並使用它的放大功能。	Humans have been making and using lenses for magnification for thousands and thousands of years.
716	15033402806690706402.wav	這將確保您的特定興趣和/或限制會與最適合它們的船隻相符。	This will ensure that your particular interests and/or constraints are matched with the ship most suitable to them.
1355	12052006836515958119.wav	傳染病本身，或藉力傷害或殺害人的危險動物，通常不屬於害蟲。	Infectious diseases themselves, or dangerous animals that can injure or kill people by force, do not usually qualify as pests.
62	2531838388922921950.wav	在他為時 2 個小時的演說中，他表示：「今天蘋果將重新打造電話，我們會在今天創造歷史。」	"During his 2 hour speech he stated that ""Today Apple is going to reinvent the phone, We are going to make history today""."
354	10650224505970716119.wav	水分子在水面上形成一層隱形的膜，讓針等物體能浮在水上。	The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.
581	8619831075858242780.wav	這些神經脈衝以極快的速度傳送到身體各處，協助身體避開潛在威脅。	These nerve impulses can be sent so quickly throughout the body which helps keep the body safe from any potential threat.
1004	16865294048292624262.wav	長久以來，人們始終知道不同類型的腦部受損、創傷、病變及腫瘤都會影響行為，並造成某些心理機能的改變。	It has been known for a long time that different types of brain damage, traumas, lesions, and tumours affect behaviour and cause changes in some mental functions.
567	2004579468156448175.wav	視力，或視物的能力，來自視覺系統的感覺器官或眼睛。	Vision, or the ability to see depends on visual system sensory organs or eyes.
668	2110872542836538883.wav	許多在 eBay 或 Craigslist 等拍賣網站上賣出的票券，是已被使用過一部分的主題樂園多日聯票。	Many tickets sold online through auction websites such as eBay or Craigslist are partially used multi-day park-hopper tickets.
1422	7676344327853469098.wav	要搭上頭等艙或商務艙，最直接了當的方式，就是拿出厚厚一疊鈔票享受優待（還有更好的方式，那就是讓公司出錢）。	The obvious way of flying in first or business class is to fork out a thick wad of money for the privilege (or, better yet, get your company to do it for you).
813	16415640630966086161.wav	單日健行為一英里以下或更長距離的單日行程。	Day hiking involves distances of less than a mile up to longer distances that can be covered in a single day.
640	11535276777133303827.wav	非同步交流讓我們有時間反思，思考如何回應他人。	Asynchronous communication encourages time for reflection and reaction to others.
1097	2817740115499398331.wav	旅行社通常會跟特定的飯店合作，不過你也可以透過旅行社預訂其他類型的住宿，比方露營地。	Travel agents often have deals with specific hotels, although you may find it possible to book other forms of accommodation, like camping grounds, through a travel agent.
1227	17482209136819199485.wav	Ring 也與保安產業的競爭對手 ADT 公司達成訴訟和解。	Ring also settled a lawsuit with competing security company, the ADT Corporation.
1336	3987383538203200571.wav	漢彌爾頓 (Hamilton) 證實霍華德大學醫院 (Howard University Hospital) 收治了病情穩定的病人。	Hamilton confirmed Howard University Hospital admitted the patient in stable condition.
209	14042964952041086193.wav	根據報導，馬克白街上的一棟公寓因瓦斯外洩而爆炸。	According to reports, an apartment on Macbeth Street exploded due to a gas leak.
288	5260854553800546934.wav	RSPCA 新南威爾斯州首席檢查員大衛‧歐山納西向 ABC 表示，澳洲應普遍執行對屠宰場的監控和與檢查。	RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.
445	14768747767333975541.wav	三分之二的委內瑞拉工作人口從事服務業，將近四分之一的人從事工業，五分之一的人從事農業。	Two thirds of Venezuelans who work do so in the service sector, nearly a quarter work in industry and a fifth work in agriculture.
1144	14644356547681493933.wav	東加並未回報任何重大損壞或傷亡，但據稱暫時的電力中斷妨礙了東加相關單位接收太平洋海嘯警報中心 (PTWC) 發出之海嘯警報。	No major damage or injuries have been reported in Tonga, but power was temporarily lost, which reportedly prevented Tongan authorities from receiving the tsunami warning issued by the PTWC.
524	1235685144797370868.wav	這就跟您每二十或三十分鐘醒來看電視一樣累。	This is just as exhausting as if you were to wake up every twenty or thirty minutes and watch TV.
328	612730650085649552.wav	波貝克出生於克羅埃西亞的首都薩格勒布，在為貝爾格萊德游擊隊效力時成名。	Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.
199	4664958064939408268.wav	「除了發燒和喉嚨痛之外，我覺得很健康、身體狀況良好，可以用遠端的方式繼續工作。	"Apart from the fever and a sore throat, I feel well and in good shape to carry out my work by telecommuting.	apart from the fever and a sore throat i feel well and in good shape to carry out my work by telecommuting	a p a r t | f r o m | t h e | f e v e r | a n d | a | s o r e | t h r o a t | i | f e e l | w e l l | a n d | i n | g o o d | s h a p e | t o | c a r r y | o u t | m y | w o r k | b y | t e l e c o m m u t i n g |	150720	MALE
1111	218274620981369890.wav	Adekoya has since been in Edinburgh Sheriff Court charged with murdering her son.	adekoya has since been in edinburgh sheriff court charged with murdering her son	a d e k o y a | h a s | s i n c e | b e e n | i n | e d i n b u r g h | s h e r i f f | c o u r t | c h a r g e d | w i t h | m u r d e r i n g | h e r | s o n |	126720	MALE
264	12899506343997225612.wav	The commissioner said, We haven't yet agreed on rules of origin and tariff con[c]essions, but the framework we have is enough to start trading on July 1, 2020""."
