id	audio_path	text_source	text_en
658	293339625049595659.wav	Çox isti keçən yay günləri yuxusuzluq və bundan irəli gələn sağlamlıq problemlərinə səbəb ola bilər.	The very long days in the summer can lead to problems getting sufficient sleep and associated health issues.
1031	13375661982990961776.wav	"Yaponiya sahib olduğu adalar salxımı və qrupuna görə coğrafi mövqeyi cəhətdən ""arxipelaq"" da adlanır."	"Due to the cluster/group of islands Japan has, Japan is often referred to, on a geographical stance, as an ""archipelago"""
376	968828724590292900.wav	Günəş tam olaraq qazlardan, alovdan və plazmadan ibarət olduğu üçün onun üzərində Yerdəki kimi dayana biləcəyiniz bir qabıq yoxdur.	The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.
23	12942449307544630879.wav	Bütün bu ittihamlara baxmayaraq, Ma Materik Çini ilə yaxın əlaqələri təbliğ edən seçki platforması hesabına asanlıqla qələbə qazandı.	Despite these accusations, Ma won handily on a platform advocating closer ties with the Chinese mainland.
154	8736126868837506926.wav	Belə hesab edilir ki, insanlar tarixdə beşinci dəfədir Yer planetinə düşən bu şeyin kimyəvi zərərli mars materialından olduğunu müşahidə edirlər.	This is believed to be the fifth time in history that people have observed what turned out to be chemically confirmed martian material falling to Earth.
651	3749188631294924564.wav	Wifi və ya internetə qoşulmuş bir kompüteri qaldığınız oteldə və ya ev sahiblərində (əgər qonaq evində və ya xüsusi mənzildə qalsanız) tapa biləcəksiniz, bundan əlavə bütün yaşayış məntəqələrinin yanında internet kafe və ya ictimai wifi olan yerlər var.	Your hotel or hosts (if staying in a guesthouse or private home) will likely have wifi or an internet connected PC, and all settlements have an internet cafe or some location with public wifi.
235	11712879863916690045.wav	Biz hamımız şokda idik, dedi ana.	We were all simply in shock, the mother stated.
330	9097940829207052341.wav	Komanda ilə keçirdiyi müddət ərzində, o, 468 oyunda 403 qol atdı.	During his time with the team, he scored 403 goals in 468 appearances.
869	4122657457954776216.wav	İqlimə öyrəşməyinizə kömək etmək üçün xüsusilə ilk günlərdə qərb tərzinə, keyfiyyətli otellərə, qidalara və xidmətlərə çoxlu pul xərcləməkdən çəkinməyin.	Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.
1310	541169563889484819.wav	Nəticədə lider komandasının uğur qazanıb-qazanmayacağından tam məsuliyyət daşıyır.	After all, the leader is ultimately responsible for the success and failure of the team.
1259	17492834727258190375.wav	Dünyanı əhəmiyyətli dərəcədə dəyişən çarxın bizə qazandırdığı ən böyük nailiyyət daha asan və sürətli nəqliyyatdır.	The wheel has changed the world in incredible ways. The biggest thing that the wheel has done for us is given us much easier and faster transportation.
408	1030558314018091876.wav	Qəribədir ki, o, qədim dövrlərdə bir o qədər də əhəmiyyətli qəbul edilməmiş və qədim kralların siyahısına alınmamışdır.	Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.
1221	6146142430377214387.wav	2021-ci ilin paralimpiya oyunları 24 avqust – 5 sentyabr tarixləri arasında keçiriləcək. Bəzi tədbirlər Yaponiyanın digər yerlərində olacaq.	The Paralympics will take place from 24 August to 5 September 2021. Some events will be held in other locations throughout Japan.
984	14785514728331593185.wav	Quşlar kimi, məməlilər də quş qripinə yoluxa bilər.	Bird flu, or more formally avian influenza, can infect both birds and mammals.
8	17404982623902358136.wav	Etiraz Baş nazirin rəsmi iqamətgahı olan Dauninq-stritin polislər tərəfindən mühafizə olunan girişinin qarşısındakı Uaytholda yerli vaxtla saat 11:00-da (UTC+1) başladı.	The protest started around 11:00 local time (UTC+1) on Whitehall opposite the police-guarded entrance to Downing Street, the Prime Minister's official residence.
84	844335589504657890.wav	"Bu dinozavr növünün ikinci pəncəsi daha böyük olduğuna görə, onu mənası ""qərb pəncəsi"" olan ""Hesperonychus"" kimi adlandırdılar."	"Its second claw was larger, giving rise to the name Hesperonychus which means ""western claw."""
888	9300187544552637322.wav	Turizm səfərləri bahalıdır, fiziki baxımdan sağlamlıq tələb edir, yalnız yay fəslində, noyabr-fevral aylarında təşkil olunur, Yarımada, Adalar və Ross Dənizini əhatə edir.	Tourist visits are costly, demand physical fitness, can only take place in summer Nov-Feb, and are largely limited to the Peninsula, Islands and Ross Sea.
1234	1410316496815718177.wav	Atasının yolunu davam etdirən Liqqins, səhiyyə sahəsində fəaliyyət göstərməyə başladı.	Liggins followed in his father’s footsteps and entered a career in medicine.
29	6310641056225795475.wav	1950-ci ildə Virciniya Universiteti nəzdində fəaliyyət göstərən İncəsənət və Elmlər Kollecininin məzunu kimi o, həmin müəssisəyə edilən yardımlar zamanı əsas ianə verən şəxs idi.	He graduated from the College of Arts & Sciences of the University of Virginia in 1950 and was a significant donor to that institution.
136	4805522308260177762.wav	Təbiətdə olan xüsusiyyətlər kəsişərək müvafiq şəraitin yaranmasına səbəb olduqda, bu yosunların sayında əhəmiyyətli artım yaradır.	Natural factors can intersect to produce ideal conditions, allowing this algae to increase in number dramatically.
103	2699926778676433532.wav	104,500 barel həcmə malik digər tankerlərin altındakı ikinci müdafiə bölgəsi tamamilə doldurulmayıb.	Another secondary containment area below the tanks capable of holding 104,500 barrels was not yet filled to capacity.
419	14636325575299032304.wav	Bu dildə danışmağı bacaran insan sayının təxminən 340 milyondan 500 milyona qədər olduğu düşünülür, ancaq 800 milyona qədər insan həmin dildə anlayır.	Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.
436	617937336611264430.wav	1957-ci ildə Lüksemburq, hazırda Avropa İttifaqı adlanan təşkilatın təsisçi üzvü oldu.	In 1957 Luxembourg became a founding member of the organization which is today known as the European Union.
329	92499679496156617.wav	O, onlara 1945-ci ildə qoşuldu və 1958-ci ilədək onlarla qaldı.	He joined them in 1945 and stayed until 1958.
487	12322605808189732014.wav	Hindu köklərini və ənənələrini qəbul etsələr də, Sihlər öz inanclarını Hinduizmdən ayrı bir din kimi görürlər.	Sikhs consider their faith to be a separate religion from Hinduism though they acknowledge its Hindu roots and traditions.
1099	1657239359490668560.wav	İşə salındıqdan təxminən 3 dəqiqə sonra quraşdırılmış kamera vasitəsilə yanacaq çənindən çox sayda izolyasiya köpüyü qırıntılarının necə ayrıldığını müşahidə etmək olar.	Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.
1248	11070166234108438871.wav	Bundan əlavə, bir fe'l və ya sifətin substantivləşdirilmiş bir formada işlədilib-işlədilmədiyini aydınlaşdırmaq üçün yazı bir qədər mürəkkəb də olsa, oxumağı asanlaşdırma ehtimalı daha çoxdur.	It also arguably makes reading easier, though writing is somewhat complicated by the need to find out whether a verb or adjective is used in a substantivized form.
396	2825860793433931071.wav	Bununla belə, admirallar Almanların hava hücumu ilə gəmilərin batırılacağından qorxduqları üçün ingilis hərbi-dəniz qüvvələrinə aid çox az gəmi, ehtimal olunan işğal istiqamətlərinə yaxın mövqedə idi.	However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack.
141	1316718014150448013.wav	Bu gün səhərdən, küləyin sürəti saatda 83 km idi və onun gedərək zəifləyəcəyi gözlənilirdi.	By early today, winds were around 83 km/h, and it was expect to keep weakening.
271	10647833237209761397.wav	Braziliyalı oyunçu bu günə qədər bütün turnirlərdə klubun 53 oyununda iştirak edərək 24 qol vurub.	Since then, the Brazilian has featured in 53 matches for the club in all competitions and has scored 24 goals.
134	16831284056035909112.wav	"Hərflər fiziki baxımdan zədələnməmişdi, ""O"" hərfini kiçik ""e"" hərfinə çevirmək üçün dəyişiklik sülh və ürək işarələri ilə bəzədilmiş qara bir brezent vasitəsilə edilmişdi."	"The sign was not physically damaged; the modification was done using black tarpaulins decorated with signs of peace and heart to alter the ""O"" to read lowercase ""e""."
1462	13219355635375065093.wav	Verilən tövsiyələri ölkənin siyasi vəziyyəti haqqında qısa xülasə kimi düşünmək olar.	Advisories are merely a brief summary of the political situation in one country.
189	5303702567281645475.wav	Morakotu sakinləri 9 avqust tarixində gecədən etibarən Çinin Fucyen əyalətindən təxminən 70 km uzağa evakuasiya edildi.	As of the night of August 9, the eye of Morakot was about seventy kilometres away from the Chinese province of Fujian.
661	2957694219900250503.wav	Məşğulluq sektorlarının ən böyükləri peşəkar xidmətlər, hökumət, maliyyə, ticarət və turizm sektorlarıdır.	The largest employment sectors are professional services, government, finance, trade, and tourism.
1022	10504346426477221864.wav	"Palatalar ""yer üzünün milyonlarla sakininin kütləvi ölümünə, məhvinə və teroruna səbəbkar"" olduğu üçün Tanrını məhkəməyə vermişdilər."	"Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants."""
932	13511421616279592463.wav	Bir qayda olaraq, hər hansı xarici ölkədə uzun bir müddət qalmaq üçün əvvəldən viza almalısınız.	In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.
1476	2656805245925763325.wav	Bu məşğuliyyət Norveç, İsveç və Yeni Zelandiyadakı kimidir, amma digər bir tərəfdən həm də özünəməxsusdur (məs. Hollandiyada bu rəqəm 1-40 arasıdır).	This is matched by Norway, Sweden and New Zealand, but otherwise quite unique (e.g. in the Netherlands the figure is one to forty).
501	5833460163579363897.wav	Bu, 1970-ci illərdə Con Smit tərəfindən təcrübəsiz kağız qatlayıcılarına və ya məhdud motor bacarıqlarına malik şəxslərə kömək etmək məqsədilə yaradıldı.	It was developed by John Smith in the 1970s to help inexperienced folders or those with limited motor skills.
353	12371643665695520090.wav	Səth gərginliyinin yaranma səbəbi, suyun üstündəki molekulların bir-birlərinə hava molekullarının onlara göstərdiyindən daha güclü təsir göstərməsidir.	Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.
1365	5033299066429195184.wav	Yəni onların nə qarğıdalıları, nə pomidorları, nə kartofları, nə də kakaoları vardı və heç bir antik Romalı heç vaxt hindi ətinin dadına baxmamışdı.	For instance, they didn't have corn, nor tomatoes, nor potatoes, nor cocoa, and no ancient Roman ever tasted a turkey.
34	5608628262768050383.wav	2009-cu ildə Macarıstan Qran Prisinin ardınca Kiçik Piket işindən azad edildi.	Piquet Jr. was sacked after the 2009 Hungarian Grand Prix.
1434	8786312497074132134.wav	Bundan sonrakı xəbərlərdə, təyyarənin bir bomba təhdidi altında olduğu və Kandaharda endirilərək, Əfqanıstana geri göndərildiyi deyilir.	Later reports then stated the plane received a bomb threat and was diverted back to Afghanistan, landing in Kandahar.
283	7607403791332398035.wav	Etiraz aksiyaları, həm də Parisdə, Bolqarıstanın Sofia şəhərində, Litvanın Vilnüs şəhərində, Maltanın Valetta, Estoniyanın Tallin, Şotlandiyanın isə Edinburq və Qlazqo şəhərlərində təşkil olundu.	Protests also took place in Paris, Sofia in Bulgaria, Vilnius in Lithuania, Valetta in Malta, Tallinn in Estonia, and Edinburgh and Glasgow in Scotland.
1092	10126708500354816748.wav	Mikroiqlim müxtəlifliyi, fərqli torpaqlarda və dəniz səviyyələrində son dərəcə çeşidli bitki ailəsinə sahibdir.	It has a notably wide variety of plant communities, due to its range of microclimates, differing soils and varying levels of altitude.
1079	13883599730225406027.wav	Nəzəriyyə iddia edir ki, qalaktika ətrafında kiçik çoxlu hissəciklərdən ibarət halo şəklində çox qaranlıq bir materiya yerləşir.	This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo, and is made of lots of small particles.
322	14289184959377074179.wav	Ötən il avtomobil ixracına görə Almaniyanı keçən Çin ilk dəfə bu sənayedə ən böyük bazarı ələ keçirərək ABŞ-ı geridə qoydu.	For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.
777	11674346023747795552.wav	Adətən, bu tədbirlər üç və altı aya arasında davam edir və minimum 50 hektarlıq bir yerdə həyata keçirilir.	These events normally last anywhere between three and six months, and are held on sites no smaller than 50 hectares.
628	16758882059610999523.wav	Bu cür düşüncə tərzi müəyyən elmi, yaxud adi proseslərlə bağlıdır.	This type of thinking is associated with certain science or standard procedures.
168	2442662060534694517.wav	Hücum Hindistanla Pakistan arasında olan əlaqələri ciddi təzyiq altında qoydu.	The attack put a huge strain on relations between India and Pakistan.
573	17251079946822499061.wav	Həmçinin orduya bənzəyən qarışqa koloniyaları yürüş edərək müxtəlif fazalarda yuva qururlar.	Army ant colonies march and nest in different phases as well.
443	14530856786311185189.wav	18-ci əsrin sonlarına yaxın Kambocanı Vyetnamlılar da işğal etdilər.	In the last years of the 18th century the Vietnamese also invaded Cambodia.
66	16415036375836064504.wav	Etirazçılar, noyabr ayında Milli Konqresə təqdim etmək üçün petisiyaya 1,2 milyon imza toplamağı ümid edirlər.	Protesters hope to collect a petition of 1.2 million signatures to present to the National Congress in November.
33	15009439701938513149.wav	Alonsonun qarşısındakı maşınlar yanacaq almaq üçün təhlükəsizlik maşınının altına girdikdə, o, irəli gedərək qələbənin sahibi oldu.	As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.
1219	3654931621538354238.wav	Əhalinin müqayisəsi bir çoxlarını təəccübləndirir, belə ki, ABŞ-da Kanada vətəndaşlarından daha çox Afroamerkanlar məskunlaşıb.	For a comparison of population that surprises many: There are more African Americans living in the US than there are Canadian citizens.
109	12774691569569213247.wav	Bu kapsula daha çox səmanı yarıb keçən ulduzu xatırladır.	The capsule will look much like a shooting star going across the sky.
444	3818411275087691949.wav	Venesuela əhalisinin on səkkiz faizi işsizdir və onlardan bir çoxu qeyri-rəsmi işlərdə fəaliyyət göstərir.	Eighteen percent of Venezuelans are unemployed, and most of those who are employed work in the informal economy.
202	10949099614541545723.wav	Onun qalıntıları adaların bir çoxunda leysan yağışlara səbəb olsa da, hələlik bir zərər və sel basqını haqqında məlumat yoxdur.	Its remnants produced showers across most of the islands, though as of yet, no damage or flooding has been reported.
26	11565382214444272212.wav	Oveçkinin oyunda ilk ötürməsi Niklas Bekstorma qalibiyyət qolunu vurmaq şansı qazandırdı.	Ovechkin's first assist of the night was on the game-winning goal by rookie Nicklas Backstrom;
1440	9310671422471451569.wav	Mutasiya, yeni genetik müxtəliflik yaradır, seçim isə onu ifadə edilmiş variantlar arasından çıxarır.	Mutation adds new genetic variation, and selection removes it from the pool of expressed variation.
1217	1782411160039198926.wav	Prosedurun hər mərhələsini müşahidə etmək üçün namizədlər öz təmsilçilərini təyin edə bilər. Toplanmış bütün səslər, axşam müəyyən prosedurlara əməl etməklə və müşahidə altında könüllü işçilər tərəfindən sayılır.	Candidates can send representatives to witness every part of the process. In the evening, votes are counted by volunteers under heavy supervision, following specific procedures.
813	2293387060059412903.wav	Gündəlik piyada gəzinti, gün içində bir mildən daha az və ya bir günü dolduracaq qədər uzun məsafələri əhatə edir.	Day hiking involves distances of less than a mile up to longer distances that can be covered in a single day.
473	13921592528699795655.wav	Əsas problemi güc tarazlığı olan ilk müharibə İspaniyada Varislik Müharibəsi oldu.	The War of Spanish Succession marked the first war whose central issue was the balance of power.
739	9863578028953478854.wav	CafeNet El Sol 30 ABŞ dolları və ya 10 ABŞ dolları dəyərində sifariş qarşılığında bir günlük sərbəst keçiş təqdim edir.	CafeNet El Sol offers a reservation service for a fee of US$30, or $10 for one-day passes; details on their Corcovado page.
1308	4795583385239932720.wav	Alman tərzi un məmulatları kifayət qədər dadlıdır. Bavariyada isə cənub qonşuları Avstriyada da olduğu kimi onlar olduqca çox və çeşidlidir.	German pastries are quite good, and in Bavaria, are quite rich and varied, similar to those of their southern neighbor, Austria.
1436	17685875267678309435.wav	Qumarxanalar adətən müştərilərin itirdiyi zamanı və xərclədiyi pulları ən yüksək səviyyəyə qaldırmaq üçün əllərindən gələni edirlər. Burada Pəncərə və saatlar yoxdur, çıxışları tapmaq isə çətindir.	Casinos typically make many efforts to maximize time and money spent by guests. Windows and clocks are usually absent, and exits can be hard to find.
901	11724338806383542749.wav	Məsələ bundadır ki, qar yapışqan xüsusiyyətə malikdir, ona görə də onun aşağıya doğru sürüşməsi üçün hər hansı bir təkan lazımdır, müəyyən həcmdə qarın sürüşməsi isə onun yerdə qalan hissəsi üçün təkanverici rolunu oynaya bilər.	The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.
867	15438890503455604080.wav	İlk dəfə inkişaf etmiş bir ölkəyə və ya dünyada yeni bir yerə səyahət edəcəksinizsə, mədəniyyət şoku yaşaya biləcəyiniz ehtimalını hər zaman düşünün.	If traveling in a developing country for the first time – or in a new part of the world – don't underestimate the potential culture shock.
1301	3689327468966563199.wav	Onun araşdırması göstərdi ki, hormon tətbiq ediləcəyi halda dölün ağciyərinin formalaşması prosesi sürətlənər.	His research showed that if a hormone was administered it would speed up the baby's foetal lung maturation.
417	10812107859782654930.wav	Dünyada nə qədər insanın hind dilində danışdığına dair fərqli fikirlər olsa da, bu dilin ən çox danışılan 2-ci və 4-cü dillər arasında olduğu ehtimal edilir.	There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.
1089	7145764823840368350.wav	Əgər ütü yoxdursa və ya corablarınızın ütülü olması mütləq şərt deyilsə, o zaman saç qurudan fendən istifadə edə bilərsiniz.	If an iron isn't available, or if you don't fancy wearing ironed socks, then you can try using a hairdryer, if available.
740	3651465773315552165.wav	Kuk adaları, Polineziyada yerləşən Yeni Zelandiya ilə sərbəst əməkdaşlığa sahib və Sakit okeanın cənub hissəsinin mərkəzində olan bir ada ölkəsidir.	The Cook Islands are an island country in free association with New Zealand, located in Polynesia, in the middle of the South Pacific Ocean.
435	9951189761721664338.wav	Lüksemburq daima neytral bir ölkə kimi mövqe tutmağa çalışsa da, həm I, həm də II Dünya Müharibələrində Almaniya tərəfindən işğal edilmişdi.	Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.
693	2648688186618549512.wav	Anqkora gedən yol məbəddən keçir, ona görə də Tonle Sap gölünə gedən zaman pasportunuzu özünüzlə götürməyi unutmayın.	The Angkor Pass is needed to enter the temple so do not forget to bring your passport along when heading to Tonle Sap.
906	16522449797388310753.wav	Siyasi senzura və kommersiya məqsədli IP geofiltrasiyasını ötüşdürmənin ən ideal yolu, şəxsi VPN (virtual şəxsi şəbəkə) provayderləridir.	Personal VPN (virtual private network) providers are an excellent way of circumventing both political censorship and commercial IP-geofiltering.
38	7105688069118617776.wav	"İyirmidən çox Emmy mükafatına layiq görülmüş ""PBS"" şousunun efir vaxtı təkcə ""Sesame Street"" və ""Mister Rogers"" Neighborhood"" uşaq proqramlarından daha qısadır."	The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.
874	16961412397266076675.wav	Macəraları sevirsinizsə, meyvə şirəsi və kokteyl hazırlamaq fürsətini qaçırmayın.	If you're feeling more adventurous, take the opportunity to juice or blend up some smoothies:
1277	4486527635414803862.wav	Kiçik ölçülü lakin zəngin inqridiyentli xəmir xörəkləri dadmaq istəsəniz, pankekləri yoxlayın. Onlar regiondan asılı olaraq, Berliner, Pfannkuchen və ya Krapfen kimi adlanır.	If you want some small though rich pastries, try what depending on region are called Berliner, Pfannkuchen or Krapfen.
1312	16652291758680817441.wav	Qələmlə öz işarələrinizi qoymaqdan çəkinməyin, lakin çapda verilmiş kaman işarələri musiqidəki hər hansı bir detalı bildirir, beləliklə onlara əməl edilməlidir.	Feel free to pencil in your own marks, but remember the printed bowing marks are there for a musical reason, so they should usually be respected.
1381	2945188263868980634.wav	Paro (Nu 150) və Punakha (Nu 200) kimi yaxın yerlərə paylaşılan taksi ilə getmək həm sürətli, həm də rahatdır.	Shared taxis are a quick and comfortable means to travel to nearby places, such as Paro (Nu 150) and Punakha (Nu 200).
1469	2096609008949014189.wav	Qoslinq və Stoun, müvafiq olaraq ən yaxşı Aktyor və Aktrisa nominasiyalarına layiq görüldülər.	Gosling and Stone received nominations for Best Actor and Actress respectively.
158	7120599030588106447.wav	Kezelovski yarışdan sonra 2250 xalla Pilotlar Çempionatında öz liderliyini qoruyub saxlaya bildi.	Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points.
719	18082861505499841799.wav	1810-cu ildə Çili öz azadlığını elan etsə də (İspaniyanı bir neçə il ərzində öz vəzifəsini yerinə yetirən mərkəzi idarəetmə sistemindən məhrum qoyan Fransa müharibələrinin əhatəsində), 1818-ci il tarixinədək İspaniyaya qarşı mütləq bir qələbə qazana bilmədi.	Although Chile declared independence in 1810 (amid the Napoleonic wars that left Spain without a functioning central government for a couple of years), decisive victory over the Spanish was not achieved until 1818.
1171	5701694278528967282.wav	Ən çox istismar edilən və əksər hallarda ələ salınan üçlüklər qaydası, bir şəklin müəyyən sıra mərhələsini saxlamaqla, dinamizm yaradan sadə bir qaydadır.	The much-abused and often-ridiculed rule of thirds is a simple guideline creating dynamism while keeping a measure of order in an image.
316	15495467422517489745.wav	Müasir təhsil sistemi, onu avtobuslara böyük reklam posterlərini yapışdırması və baş İngilis dili müəllimi olduğu haqqında yalan danışması ilə ittiham etdi.	Modern Education accused him of printing large advertisements on buses without authorisation and lying by saying that he was the chief English tutor.
1253	8231158656184213283.wav	Onlar iki eksperiment aparmaq üçün bakteriyofaqdakı DNT-ni radioaktiv fosforla və bakteriyofaqın zülallarını radioaktiv kükürdlə işarələdilər.	They did two experiments marking either the DNA in the phage with a radioactive phosphorus or the protein of the phage with radioactive sulfur.
347	11623222239516303636.wav	İnsanlar şüşələrə stullarla vururdular, amma pəncərələr qırılmaz şüşədən idi.	People were hitting the panes with chairs, but the windows were unbreakable.
1323	2218127015512938376.wav	Lakin 2007-ci ildə ASUS, Çin Respublikasının İcraedici Hakimiyyəti tərəfindən Tayvan Davamlılıq Mükafatına layiq görüldükdən sonra dizüstü kompüterlərin istehlak bazarı fərqlənir və dəyişir.	But the consumer market on laptop computer will be radically varied and changed after ASUS was awarded in the 2007 Taiwan Sustainable Award by Executive Yuan of the Republic of China.
135	5755304862174554745.wav	Zərərli yosun çiçəyi, bir hüceyrəli təbii yolla yaranan bir dəniz dinoflagellatı olan Karena brevisin diqqətini normaldan daha çox cəlb edir.	Red tide is caused by a higher than normal concentration of Karenia brevis, a naturally-occurring single-celled marine organism.
457	13971998646345555668.wav	Sabit fokuslu fotoobyektivlərin verdiyi effekt ilə müqayisədə bu, dəyişən fokus məsafəli fotoobyektivlərə daha keyfiyyətli şəkillər çəkməsinə imkan verir.	This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.
1061	2945505878593176318.wav	Science jurnalı Ekvadorun Qalapaqos adalarında yeni bir quş növünün meydana gəlməsi haqqında cümə axşamı günü yeni bir araşdırma dərc etdi.	A study published on Thursday in the journal Science reported on formation of a new bird species on the Ecuadorean Galápagos Islands.
394	2783787209740581662.wav	"Almaniya bu əməliyyatı ""Dəniz Aslanı"" adlandırdı. Dünkerkdən çıxarılan zaman İngilis ordusu ağır silahlarının və təchizatlarının çoxunu qoyub getmişdi və beləliklə, ordu olduqca zəifləmişdi."	Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.
414	13370489801446839105.wav	Yunanlı bir çox siyasətçi, alim və artist tanıyırıq. Çox güman ki, bu mədəniyyətin ən tanınmış şəxsiyyəti, İlliada və Odisseya adlı iki şedevr əsərin müəllifi, əfsanəvi kor şair Homerdir.	We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.
401	8958908008692346419.wav	Bir az da Yaponiya haqqında; Yaponiya da Britaniya kimi ada dövləti idi.	Now for Japan. Japan was an island country, just like Britain.
731	15800312755043637125.wav	Vankuverin xaricində, Hau-Saundda yerləşən bu özünəməxsus məkana Vankuver şəhər mərkəzindəki Qranvill adasından hərəkət edən dəniz taksiləri ilə asanlıqla getmək mümkündür.	This authentic community is located in Howe Sound just off Vancouver, and is easily accessed via scheduled water taxis departing Granville Island in downtown Vancouver.
1432	14199895792718454180.wav	Orada 53 yaşlı Saroya Balasubramaniyanın cəsədini tapdılar. Cəsədin üstünü qan ləkələri çıxmış ədyalla örtmüşdülər.	There, they found the body of Saroja Balasubramanian, 53, covered with blood-stained blankets.
1448	7317999425507770040.wav	Hökumət səhiyyə təşkilatlarının növbəti il hazırlıqlarında onlara dəstək ola biləcək bir neçə milyon flakon ensefalit peyvəndi təmin etməyə də söz verdi.	Several million vials of encephalitis vaccine have also been promised by the government, which will help prepare health agencies for next year.
327	17936316855039383161.wav	Fırtınanın ABŞ və ya Karib dənizi ətrafına nə dərəcədə təsir edəcəyini təyin etmək çox çətindir, çünki fırtına quru sahəsindən çox uzaqdadır.	As the storm is far from landfall, it remains difficult to assess potential impact to the United States or Caribbean.
1075	1429144129107473727.wav	Filtrlərin effektivliyi fərqlidir, bu haqda hər hansı bir tərəddüdünüz olduqda, suyu yaxşı bir şirkətdən möhürlü bir şüşədə satın ala bilərsiniz.	Filters vary in effectiveness, and should you have a concern, then you should consider buying your water in a sealed bottle from a reputable company.
1316	14823231765925458639.wav	Yolların bəziləri hadisədən iflic vəziyyətə düşüb. Zərər görmüş digər bölgələrdə dəmiryolu nəqliyyatı dayandırılıb və İşikava əyalətindəki Noto hava limanına da gediş-gəliş bağlanıb.	Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.
810	11038492495195300640.wav	Kanyon məşğuliyyəti (yaxud da kanyon gəzintisi) suyu qurumuş, yaxud da su olan bir kanyona enməkdir.	Canyoning (or: canyoneering) is about going in a bottom of a canyon, which is either dry or full of water.
348	3397661413993986364.wav	Nəhayət pəncərələrdən biri qırıldı və onlar pəncərədən çıxmağa başladılar, sağ qalan Françişek Koval dedi.	"One of the panes finally broke, and they started to get out by the window,"" said survivor Franciszek Kowal."
44	11452286637281940126.wav	Hal-hazırda saatda 105 mil (165 km/s) sürətə hərəkət edən malik Fred qasırğası, şimali-qərbə irəliləyir.	Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.
790	1518457783544369953.wav	Təsəvvür edin ki, Torontodakı restoranların birində şam yeməyi üçün bir masa ətrafında mançesterli, bostonlu, yamaykalı və sidneyli əyləşib.	Imagine, if you will, a Mancunian, Bostonian, Jamaican and Sydneysider sitting around a table having dinner at a restaurant in Toronto.
1420	11200527886301885145.wav	2017-ci ilin sonlarında Siminoff, ticarət məqsədli QVC televiziya kanalında göründü.	In late 2017, Siminoff appeared on shopping television channel QVC.
752	1735540112589651100.wav	Çadırların xüsusi mülk üstündə və ya istənilən böyüklükdə olan qəsəbədə qurulması insanların diqqətini çox asanlıqla istənmədən çəkə bilər.	Setting up a tent on private property or in a town of any size can easily attract unwanted attention.
1128	2015782074725632933.wav	Səlahiyyətli qurumlar, bunun sahədə uran yanacağının saxlandığı konteynerlərdən sıza biləcəyini ehtimal edir.	Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.
64	14765268715987456259.wav	Braziliya Milli Konqresi, 10 ildir bunu qanuniləşdirmək haqqında müzakirələr aparsa da, hazırda bu cür rəsmi nikahlara sadəcə Rio-Qrandi-du-Sulda icazə verilir.	The National Congress of Brazil has debated legalization for 10 years, and such civil marriages are currently only legal in Rio Grande do Sul.
45	980706627887662749.wav	Peyk görüntüləri ilə aparılan müşahidələrə görə Fred, Atlantik okeanının cənub və şərqində indiyə qədər qeyd edilən ən güclü tropik siklon və 35° qərb uzunluğundan şərqdə qeyd olunmuş ən böyük üçüncü qasırğadır.	Fred is the strongest tropical cyclone ever recorded so far south and east in the Atlantic since the advent of satellite imagery, and only the third major hurricane on record east of 35°W.
1319	4539310877909266824.wav	Uzun hekayələrdə Sfinksdən arxa fon üçün və hekayəni nəql edən olaraq istifadə olunur.	The Sphinx is set as the backdrop and the narrator of a long story.
